,true,pred
0,0.5616631873389384,0.547031044960022
1,0.5188350366388756,0.5009058713912964
2,0.47228269865716976,0.4529901444911957
3,0.41977166163260193,0.4049966633319855
4,0.3598122506525141,0.3565802574157715
5,0.29687348984711237,0.3047507107257843
6,0.22797602999884825,0.24209795892238617
7,0.17062355011591057,0.16824953258037567
8,0.09427771570436017,0.10348066687583923
9,0.03841491073407988,0.04408163204789162
10,-0.0044132399659826405,-0.012215790338814259
11,-0.06921409441220638,-0.06592996418476105
12,-0.11315950129676167,-0.11575774848461151
13,-0.1500289529539618,-0.16130442917346954
14,-0.1895053351005458,-0.2040751576423645
15,-0.2282368803985675,-0.2459482103586197
16,-0.2584027949488099,-0.288042277097702
17,-0.28484452282517636,-0.32756051421165466
18,-0.30830690148399453,-0.3615049719810486
19,-0.32357606812319784,-0.39004743099212646
20,-0.3332589544477036,-0.4162844121456146
21,-0.3641697064542746,-0.43481889367103577
22,-0.37943887309347835,-0.4455265700817108
23,-0.3947080403404484,-0.45302051305770874
24,-0.42226702440130714,-0.45041999220848083
25,-0.43269474757437454,-0.45159873366355896
26,-0.4401431215298943,-0.459341436624527
27,-0.45615712623319293,-0.46827754378318787
28,-0.4583916379944124,-0.4776513874530792
29,-0.4531777764078786,-0.48769354820251465
30,-0.4706814554160679,-0.4946233928203583
31,-0.48297127283772356,-0.5021979212760925
32,-0.4982404394769271,-0.5088668465614319
33,-0.48259885410955916,-0.5108077526092529
34,-0.49377141473895514,-0.5108747482299805
35,-0.5004749518459128,-0.5079959630966187
36,-0.5041991385197893,-0.5020199418067932
37,-0.5023370448789677,-0.49474796652793884
38,-0.5019646261508035,-0.48561182618141174
39,-0.4870678782397644,-0.47416356205940247
40,-0.46695726813442495,-0.4594247043132782
41,-0.4628606627323839,-0.4404764771461487
42,-0.44349489008337306,-0.41723504662513733
43,-0.3574661699550836,-0.3939564526081085
44,-0.3813009667342997,-0.37571531534194946
45,-0.37869403563714954,-0.3688585162162781
46,-0.3965701333735032,-0.3715325891971588
47,-0.4367913535841823,-0.3870904743671417
48,-0.43902586595316784,-0.41100209951400757
49,-0.45466745132053576,-0.4375723898410797
50,-0.49414383346711954,-0.4582410454750061
51,-0.5183510495822665,-0.4619881212711334
52,-0.5082957445295968,-0.46077409386634827
53,-0.4729159677850536,-0.4700857400894165
54,-0.4304602358131555,-0.48413076996803284
55,-0.4040185079367893,-0.48710259795188904
56,-0.38390789783144985,-0.4763687551021576
57,-0.397687389557996,-0.4547976553440094
58,-0.3779491987885877,-0.42795655131340027
59,-0.3354934662089226,-0.4001145362854004
60,-0.2926653155088601,-0.3722422122955322
61,-0.26808568127331567,-0.3446131646633148
62,-0.251326839721455,-0.31548091769218445
63,-0.21967125025855494,-0.28462550044059753
64,-0.18652598527523123,-0.25219297409057617
65,-0.160084257398865,-0.21647050976753235
66,-0.14183574154211387,-0.1776878386735916
67,-0.10310419624409195,-0.1382439285516739
68,-0.06288297664117959,-0.09898442029953003
69,-0.04016543543869,-0.06049312278628349
70,-0.036813667492977764,-0.02381877973675728
71,-0.08634535469223126,0.010310190729796886
72,-0.03457915512399179,0.03565443307161331
73,0.007876576847906325,0.0576077438890934
74,0.010855926673220884,0.08078036457300186
75,0.04921505324307818,0.10148777812719345
76,0.054428914829611985,0.1187056377530098
77,0.07602919984760881,0.13088510930538177
78,0.07193259383780126,0.13981659710407257
79,0.09949157789866026,0.14447255432605743
80,0.12332637467787633,0.14887206256389618
81,0.11997460673216409,0.1571689397096634
82,0.14120247241423,0.16753645241260529
83,0.1248160495905335,0.17923857271671295
84,0.1415748911423942,0.188144251704216
85,0.14902326509791397,0.19553454220294952
86,0.17918918025592312,0.20249424874782562
87,0.20525848940412494,0.21223227679729462
88,0.18663755421144268,0.22456799447536469
89,0.1739753180616228,0.23528143763542175
90,0.17993401771225193,0.24226270616054535
91,0.18887206658042865,0.2461310476064682
92,0.1527474523795569,0.24631312489509583
93,0.14455424096770875,0.24010901153087616
94,0.11997460673216409,0.2290990650653839
95,0.10060883408315324,0.21518845856189728
96,0.11252623216887803,0.200200155377388
97,0.11811251309134274,0.18606646358966827
98,0.11178139471254944,0.1741052120923996
99,0.09167078521497651,0.1646471470594406
100,0.09613980934518151,0.15675650537014008
101,0.09576739061701733,0.15035445988178253
102,0.09353287885579809,0.14606544375419617
103,0.07453952493495142,0.14312642812728882
