,true,pred
0,0.06232882386452729,0.061138083113263554
1,-0.015993325432224537,-0.01664138365284766
2,-0.08004929413904842,-0.07890669006718695
3,-0.13128428778906553,-0.12820212069059117
4,-0.17210320325237072,-0.1682516533174183
5,-0.2044257109791725,-0.20111322774833318
6,-0.23018119199414933,-0.22832854032529692
7,-0.2511722490123741,-0.25099436315638335
8,-0.26848373189269137,-0.2698971876409918
9,-0.2830322300941951,-0.28542133158893396
10,-0.29554308884802905,-0.2980520720143568
11,-0.3064515633511576,-0.3083840255787175
12,-0.31612194782441577,-0.31709740292053923
13,-0.32478856139569734,-0.3249440770777477
14,-0.33259346019567093,-0.33254682386902334
15,-0.3396525540152,-0.33998861051985263
16,-0.34602225858208,-0.3467972993431717
17,-0.3517422216277551,-0.35240313070234375
18,-0.3568350697906739,-0.35679274178240694
19,-0.3613073625254686,-0.3607510210966382
20,-0.3651626835276358,-0.3645901587580602
21,-0.3683969189187698,-0.3676596484651175
22,-0.3710043561347306,-0.36980242036742866
23,-0.3729784553337668,-0.3714648800121115
24,-0.37431112256083265,-0.37282618767785897
25,-0.3749954741273628,-0.3737479296244387
26,-0.3750251238781442,-0.37394395249129403
27,-0.3743942873719035,-0.37328575048373813
28,-0.37309887278043813,-0.37181614483276715
29,-0.3711361881203212,-0.3696369166527151
30,-0.3685046480898207,-0.36687382343523733
31,-0.3652044016879635,-0.36363527776642146
32,-0.3612373821635372,-0.35996948948033164
33,-0.35660710314978383,-0.35587751903840315
34,-0.35131855641740456,-0.35123020399628846
35,-0.3453784940417639,-0.34569848902244105
36,-0.3387954352081133,-0.33897395861523943
37,-0.3315796655659493,-0.33141867647552425
38,-0.32374311690340185,-0.323286049174751
39,-0.31529927463474633,-0.3147156532484874
40,-0.30626328930980473,-0.305688967220053
41,-0.29665196716696884,-0.2959764616789165
42,-0.28648377013307735,-0.28591305072235434
43,-0.2757788158234964,-0.27552067967937827
44,-0.2645588715122234,-0.2645537655361523
45,-0.25284708866420064,-0.25295321936937937
46,-0.24066803951919083,-0.2408021173648336
47,-0.2280476895287686,-0.22817730394388977
48,-0.2150133109410276,-0.21513096344825827
49,-0.2015934828005546,-0.20170877392145983
50,-0.1878180909483979,-0.18794338076575146
51,-0.17371832802219303,-0.17387183224116734
52,-0.15932669345597517,-0.15954591497243717
53,-0.14467699348030336,-0.14502186528868366
54,-0.12980365117895135,-0.13030267824727113
55,-0.11474148027704792,-0.11521787493584647
56,-0.09952677873203662,-0.09951550533300628
57,-0.08419640692291072,-0.08345328525623573
58,-0.06878777609621345,-0.06781722230437714
59,-0.053338848366176125,-0.05274245819878913
60,-0.03788813671468369,-0.037574284474080996
61,-0.022474704991239935,-0.02207636873919144
62,-0.007138167913107216,-0.006540151751608133
63,0.008081793412568011,0.00878120020034569
64,0.02314618934173024,0.023826777371866607
65,0.03801491040811272,0.03860575194234666
66,0.05264817576994951,0.05311980061536381
67,0.06700664166071801,0.06734319093354485
68,0.08105140138933908,0.08123513717602746
69,0.09474398534004311,0.09475158304460171
70,0.10804636097240364,0.10784792170222811
71,0.12092093282136601,0.12048195939971769
72,0.1333306172107403,0.13262201031720477
73,0.14524069078009855,0.1442729297729637
74,0.15661552812412366,0.15554629661900185
75,0.1674199016019478,0.16650353708035714
76,0.17762018143620334,0.1767072422469051
77,0.18718433571304377,0.18616143650340813
78,0.1960819303820584,0.19583097792930224
79,0.20428412925640282,0.20530822374680968
80,0.2117636940127101,0.2131016442165055
81,0.2184949841911138,0.21901159185322785
82,0.22445395719526012,0.2240100777352923
83,0.229618168292256,0.22872280865141512
84,0.23396677822077905,0.23303446215600188
85,0.2374808904120818,0.23669175237470555
86,0.24014336841233352,0.23954687590653545
87,0.24193917546153626,0.24152547014767783
88,0.24285559228137948,0.24259700252080413
89,0.2428822170752642,0.24274752642040412
90,0.24201096552828488,0.2419720057665249
91,0.24023607080723458,0.24027074553701036
92,0.23755408356060453,0.2376445469906927
93,0.23396381024257334,0.23409696409286396
94,0.2294662098149769,0.2296325447166482
95,0.22406462291504636,0.22425665395653346
96,0.217764766683597,0.21797691216625473
97,0.2105747332074004,0.2108022597631859
98,0.2025049895191649,0.20274380267130343
99,0.19356837759761092,0.1938143167931826
100,0.18378011436736086,0.1840286536543352
101,0.17315778529955722,0.17340418232601068
102,0.16172111318912819,0.1619604700400516
103,0.14949168972390903,0.14971934238946433
104,0.13649305695578473,0.13670434288715008
105,0.12275071532005052,0.122941158909013
106,0.10829212363552126,0.10845772287838774
107,0.09314669910450477,0.09328410063289391
108,0.07734581731280152,0.07745249659003609
109,0.06092281222966692,0.06099736195308632
110,0.04391297620796186,0.043955060984894795
111,0.026353559983928715,0.026363773927360324
112,0.008283772677339318,0.008263474548891522
113,-0.01025650455251069,-0.010304162326947863
114,-0.02922684926747081,-0.029296948641461103
115,-0.04858436167029717,-0.048672358917189254
116,-0.06828499039416389,-0.06838609485555162
117,-0.08828354005316835,-0.08839243179949663
118,-0.10853371392266539,-0.10864477582613434
119,-0.12898775972187107,-0.1290957844074338
120,-0.1495967149318247,-0.1496972099563268
121,-0.17031108605577305,-0.1703999955871865
122,-0.1910808654845838,-0.19115464132799506
123,-0.21185550391855085,-0.21191113630012598
124,-0.2325833123532311,-0.23261892032924983
125,-0.25321184982209516,-0.2532266593100368
126,-0.27368880501132986,-0.2736824805323508
127,-0.29396203165980495,-0.2939345059720009
128,-0.3139795037360975,-0.3139308945485176
129,-0.33368859762332315,-0.33361982269243295
130,-0.35303658518541153,-0.352949427594806
131,-0.37197154987152525,-0.3718679626799892
132,-0.3904424175496785,-0.3903243024626118
133,-0.40839890579507876,-0.40826793253518795
134,-0.42579081428821497,-0.4256490210442069
135,-0.44256857891096685,-0.4424184095296301
136,-0.4586840853855218,-0.4585277653984127
137,-0.47409068735244747,-0.47393008847648566
138,-0.4887431608599698,-0.48857972404248445
139,-0.5025971238673199,-0.5024324171943945
140,-0.5156095516179702,-0.5154452347628731
141,-0.5277394477212742,-0.5275767442168181
142,-0.5389478583345724,-0.5387874990812874
143,-0.5491978411955807,-0.5490401736717635
144,-0.5584540164317984,-0.5582995073281719
145,-0.5666829521279924,-0.5665321383736885
146,-0.5738537493057053,-0.5737067535312617
147,-0.5799380591996368,-0.5797946504838344
148,-0.584910076419261,-0.5847697405480409
149,-0.5887462368371097,-0.5886085662643442
150,-0.5914252868436083,-0.5912900977542048
151,-0.5929288815018817,-0.5927957678434825
152,-0.593241629452429,-0.5931100450380997
153,-0.5923510929131452,-0.5922204342969999
154,-0.5902477143385038,-0.5901174410441924
155,-0.5869244894433592,-0.5867943255730085
156,-0.582377401269325,-0.5822470463592019
157,-0.5766056326869218,-0.5764745184366111
158,-0.569611566842058,-0.5694788379754022
159,-0.5614007871560693,-0.5612652919706179
160,-0.5519820087993674,-0.5518421228780466
161,-0.5413667184539138,-0.5412206997617348
162,-0.5295694549516423,-0.5294154514227174
163,-0.5166079717365237,-0.5164440238782555
164,-0.502503236687372,-0.5023276140553031
165,-0.4872794321179477,-0.48709077747590046
166,-0.470963954776934,-0.470761510111253
167,-0.45358717736274523,-0.4533712547901763
168,-0.4351819962797661,-0.43495461954950504
169,-0.4157842905233063,-0.41554890632895786
170,-0.3954328131739032,-0.39519411987069025
171,-0.3741691877848841,-0.3739326690875251
172,-0.3520379083823147,-0.3518093103399258
173,-0.3290863394652026,-0.3288711081155286
174,-0.3053645649220714,-0.3051674087211714
175,-0.2809242760605367,-0.2807498030019041
176,-0.2558198198095245,-0.2556713804970516
177,-0.23010777613613106,-0.22998746470171003
178,-0.2038467980362668,-0.2037554358834044
179,-0.17709761153430514,-0.17703473814948648
180,-0.14992301568331537,-0.14988699280186057
181,-0.12238767873726093,-0.12237588942993022
182,-0.09455719441378051,-0.09456699083602825
183,-0.06649918967176321,-0.06652711357377131
184,-0.03828240491328681,-0.038324929476393134
185,-0.009976534610114995,-0.010030230631838766
186,0.01834777269604801,0.018286251039113306
187,0.04661891439362087,0.04655287058858224
188,0.07476440942449936,0.07469712097357924
189,0.10271254929426085,0.10264588073407335
190,0.1303895697115044,0.13032658066704061
191,0.157721241494437,0.15766511542338568
192,0.1846339611433736,0.18458716798267544
193,0.21105475084079628,0.21101908654530815
194,0.23691125845111555,0.23688786648307153
195,0.26213175752103074,0.2621211821420294
196,0.2866451472792884,0.28664756276391057
197,0.31038095263674303,0.3103961220076683
198,0.3332699357284334,0.33329672799725074
199,0.355245083665102,0.35528064886045735
200,0.37623738124692263,0.37628170191639687
201,0.39617975005949546,0.3962320617432858
202,0.41500752823670206,0.41506594755274506
203,0.4326584704607569,0.4327202851437654
204,0.44907274796224295,0.4491342755322895
205,0.4641929485199655,0.4642496305989815
206,0.4779640764611762,0.47801071824561314
207,0.49033355266142054,0.4903645824262892
208,0.5012513250760064,0.5012609828002995
209,0.5106739447024622,0.5106525564065213
210,0.5185540482845831,0.5184994270470331
211,0.5248453376130262,0.5247583745260311
212,0.5295070788022482,0.5293878063893573
213,0.5325041022905291,0.5323523020671492
214,0.5338068028399731,0.5336227825333018
215,0.5333911395365003,0.5331764808137787
216,0.5312386357898653,0.5309968774473984
217,0.5273363793336406,0.5270735931353658
218,0.5216770222252218,0.5214021569116789
219,0.514258780845828,0.5139837384255835
220,0.5050853913040365,0.5048247580837505
221,0.4941672076844078,0.49393678339110925
222,0.4815248590831114,0.48133855875892173
223,0.4671870732341812,0.46705771409135166
224,0.4511901727432682,0.451128241921334
225,0.4335780750875997,0.4335901627289937
226,0.41440229261614236,0.4144895370007179
227,0.39372193254936194,0.3938789308088125
228,0.3716005244296639,0.37181806903205084
229,0.3481090649356985,0.34837145152297067
230,0.32332331677579956,0.32360946128537216
231,0.29731865813424874,0.29760806984126087
232,0.2701700826548186,0.270444970082736
233,0.24195219944099539,0.24219920870577047
234,0.21273923305592418,0.21295049494234974
235,0.1826057263963054,0.1827766401183972
236,0.15162370338558379,0.1517549073426483
237,0.11985858992486698,0.11995829172149687
238,0.08737531913431082,0.08745282941015835
239,0.054238667647922706,0.054302907473801676
240,0.020513255613491987,0.020571813225298774
241,-0.013736453307488558,-0.013677723362422109
242,-0.04844615967690026,-0.048383570169124396
243,-0.08355229368892349,-0.08348336235867372
244,-0.11898746827207221,-0.11891269876227298
245,-0.1546817071267003,-0.15460274589930426
246,-0.19056375662951563,-0.19048186585386517
247,-0.22655710402523777,-0.2264761455716381
248,-0.26258231007047483,-0.26250811684615444
249,-0.29855969063631327,-0.2984979134647065
250,-0.33440603568180405,-0.3343631900610889
251,-0.37003418178942954,-0.3700190022880359
252,-0.40535763036589845,-0.4053781915907297
253,-0.44028947272233243,-0.44035250429931194
254,-0.4747395109489608,-0.474852132433594
255,-0.5086183663776733,-0.5087852747090079
256,-0.5418374779388972,-0.5420594422459964
257,-0.5743074716523499,-0.5745819676037992
258,-0.6059399936411303,-0.6062608318201107
259,-0.6366483443256675,-0.6370057611248073
260,-0.6663464699938235,-0.6667288290243981
261,-0.6949497898681339,-0.6953443456676658
262,-0.7223760966877477,-0.7227697060337462
263,-0.7485451381015167,-0.7489256879748868
264,-0.7733784272629652,-0.7737365678616318
265,-0.79680042378955,-0.7971295201883102
266,-0.818738653540823,-0.81903476947288
267,-0.8391231798808594,-0.8393856498696954
268,-0.8578870579431455,-0.8581176573500056
269,-0.8749671386479195,-0.8751689647456372
270,-0.8903040581299578,-0.8904813779046299
271,-0.9038417501325056,-0.9039995434324292
272,-0.9155279912320862,-0.9156709175773743
273,-0.9253150416300142,-0.9254470187624082
274,-0.9331596409379397,-0.9332836815484106
275,-0.9390225977652166,-0.9391404951105574
276,-0.9428690956383238,-0.9429819048944338
277,-0.9446693416186093,-0.9447772819228384
278,-0.9443985931242032,-0.9445009665940975
279,-0.9420369244147598,-0.9421329080698585
280,-0.9375690701266404,-0.9376588366327985
281,-0.9309851019904246,-0.9310699234597494
282,-0.9222805237289035,-0.9223631673341637
283,-0.9114562380183053,-0.911541472468725
284,-0.8985181452585989,-0.898612989304347
285,-0.8834773831425864,-0.8835903566295042
286,-0.8663506778688529,-0.8664902725816699
287,-0.8471603492698847,-0.8473332043524627
288,-0.8259342476526083,-0.8261431328802562
289,-0.8027052383642097,-0.8029478340013494
290,-0.7775114576646596,-0.7777798358585237
291,-0.750396515296847,-0.7506781316464572
292,-0.7214094875371686,-0.7216895117729074
293,-0.6906048758591837,-0.6908693234452248
294,-0.6580418992767556,-0.6582813771645207
295,-0.623784666215092,-0.6239960875532073
296,-0.5879023068875897,-0.5880879715924971
297,-0.5504689013073221,-0.5506342656180072
298,-0.5115634636975291,-0.5117145696103552
299,-0.47126921989826814,-0.47141122975642136
300,-0.4296736072461901,-0.4298097274235608
301,-0.38686830615301293,-0.38699977902537425
302,-0.3429490445149015,-0.3430760901821288
303,-0.29801559741909406,-0.2981383148318583
304,-0.25217120993900016,-0.2522908626782523
305,-0.20552245520218615,-0.20564167853260076
306,-0.15817915438655702,-0.15830170499786222
307,-0.11025391145650963,-0.11038450595756136
308,-0.06186211316335553,-0.06200575103492616
309,-0.013121821910000303,-0.013283144468713533
310,0.03584734020758604,0.03566407887709218
311,0.0849225322323984,0.08471572670571778
312,0.13397931206285316,0.13374918029075225
313,0.18289217938025076,0.18264047259251845
314,0.23153457564888696,0.2312645049260126
315,0.27977888411616203,0.2794952261993823
316,0.3274964298121424,0.3272055580650799
317,0.374557668751039,0.37426717946168353
318,0.42083240418628487,0.42055014174537
319,0.4661891942839247,0.46592405608449017
320,0.5104953445693436,0.5102574511824345
321,0.5536169088403644,0.5534162175268961
322,0.595418689167852,0.5952634757371692
323,0.6357642358953082,0.6356596195557044
324,0.6745158476389729,0.6744623830558533
325,0.7115261358927883,0.7115267184179233
326,0.7466454574337681,0.7466924422893642
327,0.779736508975398,0.779795667528359
328,0.8106292471670931,0.8106937051521329
329,0.8391191308806046,0.8391980082022404
330,0.8649671212101029,0.8650719751053735
331,0.8878996814722261,0.8880317199385273
332,0.9076087772058773,0.9077464737071937
333,0.9237518761725388,0.9238399950897676
334,0.9359863999538501,0.9358922237265912
335,0.9438226151684533,0.943533977175306
336,0.9463523153102796,0.9462210936717883
337,0.9425809363494956,0.9426633530586052
338,0.9314502330157267,0.9316128560009714
339,0.9118382787980176,0.9119096605620943
340,0.8825594659448466,0.8824668650700771
341,0.8423645054641229,0.8422557818021998
342,0.7899788594807844,0.7902976773933705
343,0.7250178897324572,0.7257027497526964
344,0.6481829260470165,0.6489354821769883
345,0.5613350427569037,0.5619597124883149
346,0.4676391826255979,0.467969160357531
347,0.3712302933868764,0.37113215302658986
348,0.2764759473979306,0.275803957928453
349,0.18737651968496327,0.18606507201212033
350,0.10657667353587763,0.10520539723762545
351,0.035615262407865306,0.034975905339402966
352,-0.025026878307653863,-0.024420627527717557
353,-0.07598954298837382,-0.07420705534475909
354,-0.11886809212714454,-0.11658373175944102
355,-0.15500057255503819,-0.15300257234077722
356,-0.18569990108467968,-0.18458230229009878
357,-0.21226110924306468,-0.212128016752977
358,-0.23560402553484858,-0.2363262766358255
359,-0.25645792110335974,-0.2576714483626222
360,-0.275459017966239,-0.2766635691527935
361,-0.29299570846095224,-0.29385136941041345
362,-0.30937194671932794,-0.30973248236352885
363,-0.32482431564732794,-0.3247322777956498
364,-0.33946854303630786,-0.3391914678910841
365,-0.3534007680056993,-0.35318003295067296
366,-0.3666735346968076,-0.3665544703392689
367,-0.37930516112964924,-0.3792133856367868
368,-0.3913061744554911,-0.3912330749049657
369,-0.40266704919949947,-0.4027063699857125
370,-0.41337377198974695,-0.4135340628091346
371,-0.42340673523954153,-0.4235949816418835
372,-0.43274213006212575,-0.4329369822216252
373,-0.4413563226909735,-0.44168187624944805
374,-0.44922379450802336,-0.4497588513363502
375,-0.45631999745364227,-0.4570618970762246
376,-0.4626213489798398,-0.46345728378079437
377,-0.46810482470032017,-0.4689021240280333
378,-0.4727493407099917,-0.47341812496657687
379,-0.47653550916349835,-0.47704492867027126
380,-0.4794453357538603,-0.4798150244260281
381,-0.48146297260123955,-0.48174902596117164
382,-0.4825747799248593,-0.4828460822085089
383,-0.4827690197888945,-0.4831387661462762
384,-0.48203597872847026,-0.48266009765065065
385,-0.480368301319014,-0.48133396619283275
386,-0.4777609994657028,-0.47894047839150705
387,-0.47421142081072576,-0.47527935328383586
388,-0.46971903074418336,-0.4703470509783351
389,-0.46428561909112426,-0.46429223052687174
390,-0.45791544918038873,-0.4574198434029932
391,-0.4506152585594352,-0.4500400442101044
392,-0.44239425899438733,-0.4421455625481378
393,-0.4332641444474377,-0.4334257226602204
394,-0.42323883091184494,-0.42366725145116463
395,-0.41233440921134423,-0.41285439961098247
396,-0.40056937711573554,-0.4010716252912398
397,-0.38796464477345666,-0.3884061148124717
398,-0.3745435347116803,-0.37491798743377824
399,-0.3603317818362904,-0.36065012428519055
400,-0.34535753343184716,-0.34563002855947184
401,-0.32965131108530593,-0.329881325345452
402,-0.3132451587652858,-0.3134411019023021
403,-0.2961732142660164,-0.29636226301164714
404,-0.27847174361078486,-0.27871131720580095
405,-0.26017893214474275,-0.2605358419007585
406,-0.24133488453507396,-0.2418347912543683
407,-0.22198162477074562,-0.22258150865568044
408,-0.20216309616267247,-0.202755361374733
409,-0.18192502160069152,-0.18235540840612974
410,-0.16131386022723873,-0.1614568257839778
411,-0.1403779455512264,-0.1402149567010157
412,-0.1191668872363318,-0.11878625402491322
413,-0.09773137134923127,-0.09726111446369645
414,-0.07612316035978986,-0.07566405467126285
415,-0.05439509314101442,-0.0540042506303413
416,-0.03260108496900356,-0.032307127240929295
417,-0.01079575937655354,-0.010619867533140336
418,0.01096631852452408,0.011002102185937574
419,0.032629111457598586,0.03250010517476036
420,0.05413652689086579,0.05381444271256923
421,0.07543254988574047,0.07489019122474827
422,0.09646124309666312,0.09568915855924764
423,0.11716674677139088,0.11620783878535779
424,0.13749327875080303,0.13650780854647457
425,0.15738513446894958,0.1566798979380546
426,0.1767886843987878,0.17669900011128228
427,0.1956499272859651,0.19631294616004155
428,0.2139133392648383,0.21511904865616305
429,0.2315250948651995,0.23276137283989964
430,0.24843307123220193,0.249198719391291
431,0.2645868481263598,0.26471747485262526
432,0.2799377079235824,0.2796013484918065
433,0.2944386356150366,0.29389736401689753
434,0.3080443188073554,0.3074796659265993
435,0.32071114772249776,0.32020579153695194
436,0.3323972151977834,0.33197846125555397
437,0.34306233244628154,0.3427288718735916
438,0.3526699891713479,0.3524075941828258
439,0.3611837403949817,0.3609772030375949
440,0.3685683642917209,0.36840439775299566
441,0.37479209326677904,0.3746595434182107
442,0.3798266139560553,0.3797160337704405
443,0.38364706722609204,0.383551138951846
444,0.38623204817414253,0.38614594085410947
445,0.38756360612812324,0.3874840993324851
446,0.38762724464662635,0.38755300240355195
447,0.3864119215189197,0.3863432925225463
448,0.38391004876493956,0.3838486783391981
449,0.3801173830334384,0.3800662562126162
450,0.37503167160761447,0.374996105886108
451,0.3686553574897791,0.3686408731175315
452,0.3609951096756133,0.36100668178588724
453,0.35206129714626583,0.35210316046508033
454,0.3418679888684379,0.34194344784323716
455,0.330432953794261,0.33054373836182466
456,0.31777766086137527,0.3179233997773614
457,0.30392727899291067,0.3041050977674003
458,0.28891024379182934,0.2891149629619937
459,0.2727575402273635,0.27298237332239506
460,0.25550393228493423,0.25573933318183534
461,0.23718645764759427,0.2374217876972507
462,0.21784432683221044,0.21806891798759634
463,0.19751892318946368,0.19772312364843697
464,0.17625380290379972,0.17642910094968597
465,0.15409469499362466,0.15423487693334587
466,0.13108949992717195,0.131191166936098
467,0.10728750883209434,0.10735076396516038
468,0.08273977686767495,0.0827676768144205
469,0.0574993805880791,0.05749691086766581
470,0.03162082779294356,0.03159471356973187
471,0.005160057527031983,0.00511808465803483
472,-0.021825559919537205,-0.021875150677972303
473,-0.04927721975563927,-0.04932628206239414
474,-0.0771340149329649,-0.07717527037966053
475,-0.10533247368752416,-0.1053607165686472
476,-0.13380809006659192,-0.13381950811778554
477,-0.1624955080115748,-0.16248738038170665
478,-0.19132832003773426,-0.19129889943441564
479,-0.2202374340324592,-0.22018738989680664
480,-0.2491524798669952,-0.24908420147363924
481,-0.2780030902489697,-0.2779194354054317
482,-0.3067188361313454,-0.30662250973055283
483,-0.3352275153028611,-0.33512227137550715
484,-0.3634557797319325,-0.36334663728002636
485,-0.3913309651801737,-0.3912229028130466
486,-0.4187811042418649,-0.41867845102219936
487,-0.4457338661407459,-0.44564079517399385
488,-0.4721165041016021,-0.4720373778336957
489,-0.4978575308607328,-0.4977956953241762
490,-0.5228867632804374,-0.5228440434334828
491,-0.5471347190507205,-0.5471119297167515
492,-0.5705324964386886,-0.5705300958266961
493,-0.593013058919069,-0.593030511654921
494,-0.614511347637215,-0.6145470617557307
495,-0.6349639136909963,-0.6350156638711627
496,-0.6543086672635653,-0.6543742385574437
497,-0.6724860082044445,-0.6725628669915157
498,-0.6894389907137515,-0.6895242852249142
499,-0.7051131716320506,-0.7052039934943706
500,-0.7194561490234921,-0.7195500290526379
501,-0.7324184853096555,-0.7325130488363581
502,-0.7439540352724066,-0.7440467954007332
503,-0.7540199254246025,-0.7541084078562424
504,-0.7625761393736324,-0.7626580489699647
