,true,pred
0,-0.27316778898239136,-0.2724120020866394
1,-0.2553028464317322,-0.2543993592262268
2,-0.23876246809959412,-0.23768126964569092
3,-0.22351951897144318,-0.2223690301179886
4,-0.2095375657081604,-0.20830050110816956
5,-0.196772962808609,-0.19544446468353271
6,-0.18517687916755676,-0.18375690281391144
7,-0.17469696700572968,-0.1732112318277359
8,-0.1652788370847702,-0.16385824978351593
9,-0.15686729550361633,-0.15561620891094208
10,-0.14940738677978516,-0.14845161139965057
11,-0.14284519851207733,-0.14208775758743286
12,-0.13712860643863678,-0.13642963767051697
13,-0.13220779597759247,-0.13149012625217438
14,-0.12803569436073303,-0.1271790713071823
15,-0.12456829845905304,-0.1235148161649704
16,-0.12176484614610672,-0.12052468955516815
17,-0.11958803981542587,-0.11827129125595093
18,-0.11800411343574524,-0.11673501133918762
19,-0.11698286235332489,-0.11594686657190323
20,-0.11649766564369202,-0.1158534362912178
21,-0.11652544885873795,-0.1162237599492073
22,-0.11704663932323456,-0.11692015826702118
23,-0.11804512143135071,-0.1177101731300354
24,-0.11950813233852386,-0.11901789903640747
25,-0.12142619490623474,-0.12095413357019424
26,-0.12379305064678192,-0.12353695929050446
27,-0.1266055554151535,-0.1266767978668213
28,-0.12986360490322113,-0.1300869733095169
29,-0.1335700899362564,-0.13383223116397858
30,-0.13773076236248016,-0.13792647421360016
31,-0.14235424995422363,-0.1423811912536621
32,-0.1474519520998001,-0.1473233997821808
33,-0.1530379354953766,-0.1526191234588623
34,-0.15912897884845734,-0.15846677124500275
35,-0.16574445366859436,-0.1648603081703186
36,-0.17290623486042023,-0.1717892438173294
37,-0.18063871562480927,-0.1793116331100464
38,-0.18896861374378204,-0.1874791979789734
39,-0.19792494177818298,-0.196348637342453
40,-0.20753884315490723,-0.20592087507247925
41,-0.2178434431552887,-0.21620425581932068
42,-0.22887353599071503,-0.22723224759101868
43,-0.24066543579101562,-0.2390352487564087
44,-0.25325649976730347,-0.25165051221847534
45,-0.2666846811771393,-0.26513102650642395
46,-0.28098800778388977,-0.27948883175849915
47,-0.29620376229286194,-0.29476040601730347
48,-0.3123677372932434,-0.31104016304016113
49,-0.32951295375823975,-0.3283388614654541
50,-0.34766852855682373,-0.3466779589653015
51,-0.36685794591903687,-0.3660789132118225
52,-0.3870972990989685,-0.3864986300468445
53,-0.4083930253982544,-0.40796375274658203
54,-0.4307394027709961,-0.43047499656677246
55,-0.4541156589984894,-0.45399320125579834
56,-0.478482723236084,-0.4784879684448242
57,-0.5037797093391418,-0.503890872001648
58,-0.5299200415611267,-0.5300094485282898
59,-0.5567877888679504,-0.5567866563796997
60,-0.5842334628105164,-0.5840921401977539
61,-0.6120706796646118,-0.6117398142814636
62,-0.6400730013847351,-0.6395284533500671
63,-0.6679720282554626,-0.6672878861427307
64,-0.6954566240310669,-0.6947875618934631
65,-0.7221742868423462,-0.7214567065238953
66,-0.7477346658706665,-0.7470148205757141
67,-0.7717159390449524,-0.7708956599235535
68,-0.793674111366272,-0.7926868796348572
69,-0.8131555914878845,-0.8119723796844482
70,-0.8297125697135925,-0.8283461928367615
71,-0.8429205417633057,-0.8414401412010193
72,-0.8523973226547241,-0.8509219884872437
73,-0.857822060585022,-0.8565153479576111
74,-0.8589527010917664,-0.8580147624015808
75,-0.8556406497955322,-0.8549371361732483
76,-0.8478409647941589,-0.8472833633422852
77,-0.835616946220398,-0.8351266384124756
78,-0.8191387057304382,-0.8184919953346252
79,-0.7986761927604675,-0.7975959181785583
80,-0.7745862603187561,-0.7731367349624634
81,-0.7472962737083435,-0.7456923127174377
82,-0.7172845005989075,-0.7156609892845154
83,-0.6850598454475403,-0.6835317015647888
84,-0.6511420011520386,-0.6496827602386475
85,-0.616043210029602,-0.6145830154418945
86,-0.5802525877952576,-0.578723132610321
87,-0.544224202632904,-0.5424624085426331
88,-0.5083677172660828,-0.506415069103241
89,-0.4730430245399475,-0.47094982862472534
90,-0.4385574758052826,-0.43628913164138794
91,-0.4051656126976013,-0.4028303027153015
92,-0.3730708062648773,-0.3710639178752899
93,-0.34242868423461914,-0.3409491777420044
94,-0.31335097551345825,-0.3121529221534729
95,-0.28591054677963257,-0.28482353687286377
96,-0.2601461112499237,-0.2590385675430298
97,-0.2360672950744629,-0.23483921587467194
98,-0.21365945041179657,-0.2122373878955841
99,-0.19288800656795502,-0.19135119020938873
100,-0.17370253801345825,-0.17208413779735565
101,-0.15604043006896973,-0.15439298748970032
102,-0.13982994854450226,-0.13814833760261536
103,-0.12499304860830307,-0.12324285507202148
104,-0.11144769191741943,-0.10963910818099976
105,-0.0991097241640091,-0.09726561605930328
106,-0.08789454400539398,-0.08610055595636368
107,-0.0777183547616005,-0.07614028453826904
108,-0.06849917024374008,-0.06724011898040771
109,-0.060157645493745804,-0.059334203600883484
110,-0.0526176355779171,-0.0520559698343277
111,-0.04580659791827202,-0.04529373347759247
112,-0.0396558940410614,-0.03909118473529816
113,-0.03410091623663902,-0.03329821676015854
114,-0.02908116951584816,-0.02804429829120636
115,-0.024540215730667114,-0.023394882678985596
116,-0.020425623282790184,-0.01935291290283203
117,-0.016688808798789978,-0.015933014452457428
118,-0.013284880667924881,-0.012898772954940796
119,-0.010172436013817787,-0.009911194443702698
120,-0.0073133474215865135,-0.00713580846786499
121,-0.004672536160796881,-0.004523292183876038
122,-0.00221773749217391,-0.0016852468252182007
123,8.073425124166533e-05,0.0008055567741394043
124,0.002250220160931349,0.0029666274785995483
125,0.004315945785492659,0.004858970642089844
126,0.006301245652139187,0.0066399723291397095
127,0.00822778046131134,0.008435174822807312
